Fecha_Hora,Temperatura_C,Humedad_Pct,Ventilador,Bomba_Riego,Luminosidad_Lux,Iluminacion_LED
2026-05-17 13:00:11,15.85,74.76,False,False,11650.19,100.0
2026-05-17 13:00:13,16.09,73.12,False,False,1622.97,0.0
2026-05-17 13:00:15,15.74,74.94,False,False,1286.04,0.0
2026-05-17 13:00:17,28.02,42.0,True,True,11965.28,100.0
2026-05-17 13:00:19,25.84,61.81,False,True,11028.91,100.0
2026-05-17 13:00:21,29.39,56.51,False,False,3914.15,0.0
2026-05-17 13:00:24,27.91,59.95,False,False,1752.83,0.0
2026-05-17 13:00:26,27.57,58.54,False,False,2085.51,0.0
2026-05-17 13:00:28,28.44,59.3,True,True,11632.91,100.0
2026-05-17 13:00:30,27.27,62.36,False,False,12656.48,100.0
2026-05-17 13:00:32,27.27,58.76,False,False,11204.58,100.0
2026-05-17 13:00:34,28.54,56.44,False,False,2091.01,0.0
2026-05-17 13:00:36,27.9,59.47,False,False,1622.19,0.0
2026-05-17 13:00:38,28.07,57.63,True,True,11988.3,100.0
2026-05-17 13:00:40,26.86,60.98,False,True,12257.51,100.0
2026-05-17 13:00:42,27.54,59.54,False,False,11878.95,100.0
2026-05-17 13:00:45,28.44,58.17,False,False,2293.97,0.0
2026-05-17 13:00:47,30.1,56.11,False,False,3849.0,0.0
2026-05-17 13:00:49,28.2,60.11,True,True,11572.1,100.0
2026-05-17 13:00:51,17.56,74.3,False,False,11008.02,100.0
2026-05-17 13:00:53,15.45,73.64,False,False,11042.09,100.0
2026-05-17 13:00:55,15.4,72.97,False,False,909.97,0.0
2026-05-17 13:00:57,15.09,75.15,False,False,948.24,0.0
2026-05-17 13:00:59,19.31,72.05,False,False,11485.21,100.0
2026-05-17 13:01:01,18.43,72.41,False,False,10622.74,100.0
2026-05-17 13:01:03,15.42,74.2,False,False,11469.5,100.0
2026-05-17 13:01:06,15.26,74.65,False,False,1156.54,0.0
2026-05-17 13:01:08,16.0,73.33,False,False,1893.85,0.0
2026-05-17 13:01:10,19.82,73.32,False,False,11527.53,100.0
2026-05-17 13:01:12,19.97,72.23,False,False,11646.81,100.0
2026-05-17 13:01:14,15.38,73.87,False,False,11121.59,100.0
2026-05-17 13:01:16,50.04,-0.39,True,True,11403.05,0.0
2026-05-17 13:01:18,48.78,26.25,True,True,14508.02,0.0
2026-05-17 13:01:20,46.94,27.66,True,True,11956.82,0.0
2026-05-17 13:01:22,48.88,24.68,True,True,14482.12,0.0
2026-05-17 13:01:25,47.66,27.66,True,True,14161.99,0.0
2026-05-17 13:01:27,45.56,28.29,True,True,11529.41,0.0
2026-05-17 13:01:29,46.9,25.52,True,True,12801.93,0.0
2026-05-17 13:01:31,47.68,25.24,True,True,14179.39,0.0
2026-05-17 13:01:33,48.91,26.59,True,True,14645.54,0.0
2026-05-17 13:01:35,48.09,26.95,True,True,13624.82,0.0
2026-05-17 13:01:37,46.78,27.3,True,True,12056.88,0.0
2026-05-17 13:01:39,48.04,24.99,True,True,14224.32,0.0
2026-05-17 13:01:41,45.21,27.4,True,True,10155.19,0.0
2026-05-17 13:01:43,45.3,26.62,True,True,10429.41,0.0
2026-05-17 13:01:46,47.41,25.68,True,True,13123.32,0.0
2026-05-17 13:01:48,45.63,28.44,True,True,10918.83,0.0
2026-05-17 13:02:32,26.4,57.5,False,True,10213.28,0.0
2026-05-17 13:02:34,26.93,58.86,False,False,11786.3,0.0
2026-05-17 13:02:36,27.55,55.95,False,False,13807.51,0.0
2026-05-17 13:02:39,29.8,50.47,False,False,13436.68,0.0
2026-05-17 13:02:41,32.03,46.12,True,True,14680.28,0.0
2026-05-17 13:02:43,37.41,21.24,True,True,11272.53,0.0
2026-05-17 13:02:45,37.45,28.08,True,True,11647.93,0.0
2026-05-17 13:02:47,37.4,28.1,True,True,10018.47,0.0
2026-05-17 13:02:49,37.52,28.65,True,True,10209.09,0.0
2026-05-17 13:02:51,37.81,28.68,True,True,14772.13,0.0
2026-05-17 13:02:53,36.89,29.1,True,True,10702.31,0.0
2026-05-17 13:02:55,38.7,29.6,True,True,10374.35,0.0
2026-05-17 13:02:57,37.59,29.82,True,True,12082.61,0.0
2026-05-17 13:02:59,36.98,29.48,True,True,11307.19,0.0
2026-05-17 13:03:32,26.36,58.04,False,True,11809.26,0.0
2026-05-17 13:03:35,26.64,58.53,False,False,13542.71,0.0
2026-05-17 13:03:37,27.85,56.09,False,False,13215.36,0.0
2026-05-17 13:03:39,29.14,54.23,False,False,10901.29,0.0
2026-05-17 13:03:41,29.63,52.07,True,True,11635.63,0.0
2026-05-17 13:03:43,33.82,36.87,True,True,14595.27,0.0
2026-05-17 13:03:45,35.15,31.07,True,True,11498.53,0.0
2026-05-17 13:03:47,36.73,27.82,True,True,12743.28,0.0
2026-05-17 13:03:49,38.04,27.46,True,True,11585.57,0.0
2026-05-17 13:03:51,37.77,26.99,True,True,13289.37,0.0
2026-05-17 13:05:19,24.01,60.21,False,True,10593.11,100.0
2026-05-17 13:05:22,22.93,63.01,False,False,11724.69,100.0
2026-05-17 13:05:24,23.84,63.23,False,False,1810.52,0.0
2026-05-17 13:05:26,23.24,62.21,False,False,2489.14,0.0
2026-05-17 13:05:28,23.79,62.47,False,True,11674.36,100.0
2026-05-17 13:05:30,23.19,68.42,False,False,12865.15,100.0
2026-05-17 13:05:32,23.2,67.37,False,False,3099.1,0.0
2026-05-17 13:05:34,23.81,65.97,False,False,3886.59,0.0
2026-05-17 13:05:36,25.02,65.39,False,False,3661.58,0.0
2026-05-17 13:05:38,24.65,63.85,False,True,11620.42,100.0
2026-05-17 13:05:41,23.84,71.08,False,False,11067.1,100.0
2026-05-17 13:05:43,24.06,68.78,False,False,3810.65,0.0
2026-05-17 13:05:45,24.99,68.29,False,False,3865.8,0.0
2026-05-17 13:05:47,24.75,66.73,False,False,3644.15,0.0
2026-05-17 13:05:49,25.4,66.68,False,True,13319.86,100.0
2026-05-17 13:05:51,24.24,72.92,False,False,13214.88,100.0
2026-05-17 13:05:53,24.41,71.7,False,False,2465.68,0.0
2026-05-17 13:05:55,25.1,69.92,False,False,1854.0,0.0
2026-05-17 13:05:57,25.32,68.87,False,False,2217.81,0.0
2026-05-17 13:05:59,25.21,68.23,False,True,11869.07,100.0
2026-05-17 13:06:02,23.82,73.94,False,False,13930.47,100.0
2026-05-17 13:06:04,24.28,72.67,False,False,11964.84,100.0
2026-05-17 13:06:06,24.75,71.74,False,False,2499.0,0.0
2026-05-17 13:06:08,25.41,70.9,False,False,1553.9,0.0
2026-05-17 13:06:10,25.51,69.23,False,True,13163.75,100.0
2026-05-17 13:06:12,24.53,75.56,False,False,13785.67,100.0
2026-05-17 13:06:14,24.19,74.2,False,False,11029.54,100.0
2026-05-17 13:06:16,25.41,73.18,False,False,3247.99,0.0
2026-05-17 13:06:18,25.17,71.26,False,False,3061.68,0.0
2026-05-17 13:06:21,25.53,70.68,False,False,13995.41,100.0
2026-05-17 13:06:23,25.4,69.69,False,False,12392.37,100.0
2026-05-17 13:06:25,26.11,69.18,False,False,11674.62,100.0
2026-05-17 13:06:27,25.85,68.56,False,False,3987.21,0.0
2026-05-17 13:06:29,25.85,68.25,False,False,2557.13,0.0
2026-05-17 13:06:31,26.0,67.44,False,True,11747.42,100.0
2026-05-17 13:06:33,25.02,71.84,False,False,11554.72,100.0
2026-05-17 13:06:35,25.62,71.31,False,False,3236.42,0.0
2026-05-17 13:06:37,25.36,69.5,False,False,3950.41,0.0
2026-05-17 13:06:40,25.42,69.16,False,False,3522.41,0.0
2026-05-17 13:06:42,25.74,68.14,False,True,13436.0,100.0
2026-05-17 13:06:44,27.86,70.3,False,False,13599.55,0.0
2026-05-17 13:06:46,29.72,64.04,False,False,11486.06,0.0
2026-05-17 13:06:48,32.77,58.49,True,False,13976.42,0.0
2026-05-17 13:06:50,39.04,12.56,True,True,13122.69,0.0
2026-05-17 13:06:52,38.59,29.02,True,True,12230.77,0.0
2026-05-17 13:06:54,37.68,28.09,True,True,12064.62,0.0
2026-05-17 13:06:56,38.39,25.93,True,True,10078.68,0.0
2026-05-17 13:06:59,38.23,26.73,True,True,11967.08,0.0
2026-05-17 13:07:01,37.89,27.33,True,True,12997.63,0.0
2026-05-17 13:07:03,37.6,26.79,True,True,13633.07,0.0
2026-05-17 13:07:05,37.31,27.01,True,True,13840.58,0.0
2026-05-17 13:07:07,37.69,30.04,True,True,11211.47,0.0
2026-05-17 13:07:09,38.14,27.31,True,True,10067.57,0.0
2026-05-17 13:07:11,37.23,31.06,True,True,12892.32,0.0
2026-05-17 13:07:13,38.15,27.48,True,True,12926.1,0.0
2026-05-17 13:07:15,38.34,27.08,True,True,13206.76,0.0
2026-05-17 13:07:17,37.77,30.04,True,True,13283.38,0.0
2026-05-17 13:07:20,38.23,28.27,True,True,11533.03,0.0
2026-05-17 13:07:22,37.97,29.33,True,True,11453.12,0.0
2026-05-17 13:07:24,38.24,29.93,True,True,11830.36,0.0
2026-05-17 13:07:26,38.24,30.12,True,True,13037.03,0.0
2026-05-17 13:07:28,37.87,29.42,True,True,12119.37,0.0
2026-05-17 13:07:30,37.6,30.98,True,True,10465.64,0.0
2026-05-17 13:07:32,37.44,29.76,True,True,11765.22,0.0
2026-05-17 13:07:34,38.03,25.96,True,True,10975.3,0.0
2026-05-17 13:07:36,37.8,30.03,True,True,14192.48,0.0
2026-05-17 13:07:39,37.43,27.18,True,True,13870.14,0.0
2026-05-17 13:07:41,38.05,28.32,True,True,14902.31,0.0
2026-05-17 13:07:43,38.66,26.47,True,True,12234.78,0.0
2026-05-17 13:07:45,37.15,27.21,True,True,11913.56,0.0
2026-05-17 13:07:47,38.3,27.14,True,True,14586.74,0.0
2026-05-17 13:07:49,37.48,29.33,True,True,12613.71,0.0
2026-05-17 13:07:51,36.93,29.87,True,True,13792.53,0.0
2026-05-17 13:07:53,37.61,29.62,True,True,10987.88,0.0
2026-05-17 13:07:55,37.99,29.89,True,True,11461.14,0.0
2026-05-17 13:07:57,37.64,28.05,True,True,11722.09,0.0
2026-05-17 13:08:00,37.07,27.33,True,True,14765.51,0.0
2026-05-17 13:08:02,37.91,27.58,True,True,10534.34,0.0
2026-05-17 13:08:04,37.72,26.99,True,True,10872.76,0.0
2026-05-17 13:08:06,37.52,30.05,True,True,14920.22,0.0
2026-05-17 13:08:08,37.56,27.05,True,True,13953.12,0.0
2026-05-17 13:08:10,38.35,27.3,True,True,11283.04,0.0
2026-05-17 13:08:12,37.56,29.52,True,True,10093.04,0.0
2026-05-17 13:08:14,38.23,26.5,True,True,11112.32,0.0
2026-05-17 13:08:17,37.96,28.51,True,True,10841.13,0.0
2026-05-17 13:08:19,38.11,30.01,True,True,14620.42,0.0
2026-05-17 13:08:21,37.17,30.3,True,True,10665.23,0.0
2026-05-17 13:08:23,37.08,27.92,True,True,14489.41,0.0
2026-05-17 13:08:25,37.83,27.59,True,True,10308.41,0.0
2026-05-17 13:08:27,37.45,28.79,True,True,11857.13,0.0
2026-05-17 13:08:29,37.6,29.4,True,True,13415.9,0.0
2026-05-17 13:08:31,25.16,60.98,False,False,3418.28,0.0
2026-05-17 13:08:33,24.81,60.59,False,False,2986.27,0.0
2026-05-17 13:08:36,25.19,60.21,False,False,2646.53,0.0
2026-05-17 13:08:38,25.17,59.49,False,True,12455.43,100.0
2026-05-17 13:08:40,24.49,65.31,False,False,12310.32,100.0
2026-05-17 13:08:42,24.32,64.54,False,False,3471.66,0.0
2026-05-17 13:08:44,25.36,63.8,False,False,2120.39,0.0
2026-05-17 13:08:46,25.51,63.86,False,False,3018.83,0.0
2026-05-17 13:08:48,25.32,62.78,False,True,11021.17,100.0
2026-05-17 13:08:50,24.5,69.16,False,False,12145.35,100.0
2026-05-17 13:08:52,25.11,68.24,False,False,2055.57,0.0
2026-05-17 13:08:55,25.29,66.65,False,False,1834.52,0.0
2026-05-17 13:08:57,24.92,66.64,False,False,2055.55,0.0
2026-05-17 13:08:59,24.97,65.63,False,True,12541.87,100.0
2026-05-17 13:09:01,23.7,71.46,False,False,11807.11,100.0
2026-05-17 13:09:03,24.47,69.85,False,False,3681.52,0.0
2026-05-17 13:09:05,24.28,69.18,False,False,1824.88,0.0
2026-05-17 13:09:07,25.18,68.56,False,False,3041.92,0.0
2026-05-17 13:09:09,25.07,67.66,False,True,12800.37,100.0
2026-05-17 13:09:11,24.01,74.51,False,False,11168.87,100.0
2026-05-17 13:09:14,24.6,73.34,False,False,11089.78,100.0
2026-05-17 13:09:16,24.09,72.51,False,False,1523.74,0.0
2026-05-17 13:09:18,24.63,71.1,False,False,1393.97,0.0
2026-05-17 13:09:20,25.38,70.28,False,False,11785.84,100.0
2026-05-17 13:09:22,25.64,69.64,False,False,12610.01,100.0
2026-05-17 13:09:24,25.07,68.45,False,False,3924.35,0.0
2026-05-17 13:09:26,25.95,68.49,False,False,2186.63,0.0
2026-05-17 13:09:28,25.61,67.64,False,False,2368.25,0.0
2026-05-17 13:09:30,25.59,66.62,False,True,11538.01,100.0
2026-05-17 13:09:32,23.89,73.17,False,False,12715.16,100.0
2026-05-17 13:09:35,24.21,71.83,False,False,2435.77,0.0
2026-05-17 13:09:37,24.75,70.36,False,False,3143.95,0.0
2026-05-17 13:09:39,25.56,70.35,False,False,2222.18,0.0
2026-05-17 13:09:41,25.67,68.68,False,True,12690.53,100.0
2026-05-17 13:09:43,23.87,74.03,False,False,13212.18,100.0
2026-05-17 13:09:45,24.74,72.71,False,False,2531.13,0.0
2026-05-17 13:09:47,24.71,71.91,False,False,2713.3,0.0
2026-05-17 13:09:49,24.41,70.81,False,False,1440.44,0.0
2026-05-17 13:09:51,25.51,70.32,False,False,11274.73,100.0
2026-05-17 13:09:54,24.79,68.82,False,False,12389.4,100.0
2026-05-17 13:09:56,25.18,68.33,False,False,2562.53,0.0
2026-05-17 13:09:58,25.32,67.45,False,False,3945.86,0.0
2026-05-17 13:10:00,25.6,66.95,False,False,3780.19,0.0
2026-05-17 13:10:02,25.75,66.64,False,True,12467.71,100.0
2026-05-17 13:10:04,24.07,71.95,False,False,13027.96,100.0
2026-05-17 13:10:06,24.71,71.89,False,False,2366.38,0.0
2026-05-17 13:10:08,25.22,70.36,False,False,2374.58,0.0
2026-05-17 13:10:10,25.33,69.38,False,False,1304.29,0.0
2026-05-17 13:10:13,25.48,69.56,False,True,11997.68,100.0
2026-05-17 13:10:15,24.13,74.4,False,False,11482.71,100.0
2026-05-17 13:10:17,23.8,73.31,False,False,3542.35,0.0
2026-05-17 13:10:19,24.53,72.28,False,False,1711.26,0.0
2026-05-17 13:10:21,24.34,71.72,False,False,3570.97,0.0
2026-05-17 13:10:23,24.74,70.62,False,False,12479.5,100.0
2026-05-17 13:10:25,24.94,69.36,False,False,13178.21,100.0
2026-05-17 13:10:27,25.44,69.66,False,False,11075.96,100.0
2026-05-17 13:10:29,25.58,68.92,False,False,3166.08,0.0
2026-05-17 13:10:32,25.88,67.9,False,False,2472.56,0.0
2026-05-17 13:10:34,25.25,68.3,False,True,12222.19,100.0
2026-05-17 13:10:36,24.07,74.79,False,False,11714.78,100.0
2026-05-17 13:10:38,24.54,73.47,False,False,11328.66,100.0
2026-05-17 13:10:40,24.77,72.63,False,False,1419.15,0.0
2026-05-17 13:10:42,24.45,72.31,False,False,1745.53,0.0
2026-05-17 13:10:44,24.47,71.34,False,False,11293.34,100.0
2026-05-17 13:10:46,22.53,71.94,False,False,10885.39,100.0
2026-05-17 13:10:49,21.95,71.38,False,False,10905.14,100.0
2026-05-17 13:10:51,20.58,72.09,False,False,770.95,0.0
2026-05-17 13:10:53,19.39,72.35,False,False,532.24,0.0
2026-05-17 13:10:55,18.67,71.93,False,False,10518.55,100.0
2026-05-17 13:10:57,21.5,64.82,False,False,12494.33,0.0
2026-05-17 13:10:59,25.39,58.52,False,False,13342.92,0.0
2026-05-17 13:11:01,27.17,53.24,False,False,10199.15,0.0
2026-05-17 13:11:03,29.8,48.19,False,False,12297.22,0.0
2026-05-17 13:11:05,31.76,44.44,True,True,11851.71,0.0
2026-05-17 13:11:08,36.3,26.52,True,True,13881.15,0.0
2026-05-17 13:11:10,35.49,32.2,True,True,14093.67,0.0
2026-05-17 13:11:12,36.2,33.15,True,True,12623.46,0.0
2026-05-17 13:11:14,35.6,29.89,True,True,10737.42,0.0
2026-05-17 13:11:16,35.69,31.76,True,True,10782.22,0.0
2026-05-17 13:11:18,35.86,31.35,True,True,12001.85,0.0
2026-05-17 13:11:20,23.22,61.4,False,False,2514.21,0.0
2026-05-17 13:11:22,23.49,61.36,False,False,0.0,0.0
2026-05-17 13:11:24,23.55,61.32,False,False,0.0,0.0
2026-05-17 13:11:27,23.52,60.75,False,True,10000.0,100.0
2026-05-17 13:11:29,21.83,67.36,False,False,10000.0,100.0
2026-05-17 13:11:31,22.28,66.49,False,False,10000.0,100.0
2026-05-17 13:11:33,22.9,65.7,False,False,0.0,0.0
2026-05-17 13:11:35,23.0,65.34,False,False,0.0,0.0
2026-05-17 13:11:37,23.57,64.98,False,True,10000.0,100.0
2026-05-17 13:11:39,22.04,70.05,False,False,10000.0,100.0
2026-05-17 13:11:41,22.4,69.35,False,False,10000.0,100.0
2026-05-17 13:11:43,22.19,68.39,False,False,0.0,0.0
2026-05-17 13:11:46,22.34,68.23,False,False,0.0,0.0
2026-05-17 13:11:48,23.07,67.29,False,True,10000.0,100.0
2026-05-17 13:11:50,21.48,73.19,False,False,10000.0,100.0
2026-05-17 13:11:52,22.01,71.41,False,False,10000.0,100.0
2026-05-17 13:11:54,21.9,71.14,False,False,0.0,0.0
2026-05-17 13:11:56,22.49,70.4,False,False,0.0,0.0
2026-05-17 13:11:58,22.68,69.65,False,True,10000.0,100.0
2026-05-17 13:12:00,21.71,75.58,False,False,10000.0,100.0
2026-05-17 13:12:03,21.47,74.55,False,False,10000.0,100.0
2026-05-17 13:12:05,22.23,73.23,False,False,0.0,0.0
2026-05-17 13:12:07,22.31,72.0,False,False,0.0,0.0
2026-05-17 13:12:09,23.01,71.44,False,False,10000.0,100.0
2026-05-17 13:12:11,23.44,70.42,False,False,10000.0,100.0
2026-05-17 13:12:13,22.9,70.12,False,False,10000.0,100.0
2026-05-17 13:12:15,23.38,69.36,False,False,0.0,0.0
2026-05-17 13:12:17,23.06,68.83,False,False,0.0,0.0
2026-05-17 13:12:20,23.43,67.93,False,True,10000.0,100.0
2026-05-17 13:12:22,21.93,73.87,False,False,10000.0,100.0
2026-05-17 13:12:24,22.27,73.26,False,False,10000.0,100.0
2026-05-17 13:12:26,23.17,71.72,False,False,0.0,0.0
2026-05-17 13:12:28,22.93,71.48,False,False,0.0,0.0
2026-05-17 13:12:30,23.46,70.13,False,False,10000.0,100.0
2026-05-17 13:12:32,23.22,69.59,False,False,10000.0,100.0
2026-05-17 13:12:34,23.56,69.69,False,False,10000.0,100.0
2026-05-17 13:12:37,22.92,69.7,False,False,0.0,0.0
2026-05-17 13:12:39,22.7,69.2,False,False,0.0,0.0
2026-05-17 13:12:41,22.75,68.79,False,True,10000.0,100.0
2026-05-17 13:12:43,21.34,74.76,False,False,10000.0,100.0
2026-05-17 13:12:45,21.73,73.6,False,False,10000.0,100.0
2026-05-17 13:12:47,21.92,73.03,False,False,0.0,0.0
2026-05-17 13:12:49,22.14,71.8,False,False,0.0,0.0
2026-05-17 13:12:51,22.58,71.99,False,False,10000.0,100.0
2026-05-17 13:12:53,22.49,71.42,False,False,10000.0,100.0
2026-05-17 13:12:56,23.07,70.57,False,False,10000.0,100.0
2026-05-17 13:12:58,23.02,69.65,False,False,0.0,0.0
2026-05-17 13:13:00,22.85,69.33,False,False,0.0,0.0
2026-05-17 13:13:02,22.65,69.14,False,True,10000.0,100.0
2026-05-17 13:13:04,21.11,73.93,False,False,10000.0,100.0
2026-05-17 13:13:06,22.16,73.1,False,False,10000.0,100.0
2026-05-17 13:13:08,22.18,72.83,False,False,0.0,0.0
2026-05-17 13:13:10,22.35,72.01,False,False,0.0,0.0
2026-05-17 13:13:12,22.45,70.55,False,False,10000.0,100.0
2026-05-17 13:13:15,22.09,70.0,False,False,10000.0,100.0
2026-05-17 13:13:17,22.59,70.28,False,False,10000.0,100.0
2026-05-17 13:13:19,23.13,69.22,False,False,0.0,0.0
2026-05-17 13:13:21,22.96,69.0,False,False,0.0,0.0
2026-05-17 13:13:23,22.72,68.28,False,True,10000.0,100.0
2026-05-17 13:13:25,21.32,74.45,False,False,10000.0,100.0
2026-05-17 13:13:27,21.63,73.35,False,False,10000.0,100.0
2026-05-17 13:13:29,21.81,72.83,False,False,0.0,0.0
2026-05-17 13:13:32,22.12,72.64,False,False,0.0,0.0
2026-05-17 13:13:34,22.09,71.17,False,False,10000.0,100.0
2026-05-17 13:13:36,22.57,70.92,False,False,10000.0,100.0
2026-05-17 13:13:38,22.36,70.22,False,False,10000.0,100.0
2026-05-17 13:13:40,22.52,70.36,False,False,0.0,0.0
2026-05-17 13:13:42,21.32,70.52,False,False,0.0,0.0
2026-05-17 13:13:44,19.66,70.72,False,False,10000.0,100.0
2026-05-17 13:13:46,18.34,70.98,False,False,10000.0,100.0
2026-05-17 13:13:48,16.53,71.36,False,False,10000.0,100.0
2026-05-17 13:13:51,16.0,72.63,False,False,0.0,0.0
2026-05-17 13:13:53,14.96,73.11,False,False,0.0,0.0
2026-05-17 13:13:55,18.18,71.75,False,False,10000.0,100.0
2026-05-17 13:13:57,16.48,72.14,False,False,10000.0,100.0
2026-05-17 13:13:59,15.65,73.11,False,False,10000.0,100.0
2026-05-17 13:14:01,14.89,73.31,False,False,0.0,0.0
2026-05-17 13:14:03,13.99,73.21,False,False,0.0,0.0
2026-05-17 13:14:05,17.14,72.29,False,False,10000.0,100.0
2026-05-17 13:14:08,16.62,73.12,False,False,10000.0,100.0
2026-05-17 13:14:10,15.16,73.25,False,False,10000.0,100.0
2026-05-17 13:14:10,25.56,59.74,True,True,12894.42,100.0
2026-05-17 13:14:12,14.17,74.36,False,False,0.0,0.0
2026-05-17 13:14:12,25.01,61.21,True,False,2230.16,0.0
2026-05-17 13:14:14,14.11,74.52,False,False,0.0,0.0
2026-05-17 13:14:14,25.14,59.04,False,False,3977.8,0.0
2026-05-17 13:14:16,16.73,73.34,False,False,10000.0,100.0
2026-05-17 13:14:16,24.63,59.62,False,False,3424.87,0.0
2026-05-17 13:14:18,19.82,72.82,False,False,10000.0,100.0
2026-05-17 13:14:18,24.95,58.87,False,True,13587.85,100.0
2026-05-17 13:14:20,18.27,73.42,False,False,10000.0,100.0
2026-05-17 13:14:20,24.77,61.68,False,True,13917.63,100.0
2026-05-17 13:14:22,16.97,73.87,False,False,0.0,0.0
2026-05-17 13:14:23,24.17,67.9,False,False,2237.34,0.0
2026-05-17 13:14:24,15.79,73.91,False,False,0.0,0.0
2026-05-17 13:14:25,24.44,66.81,False,False,1262.16,0.0
2026-05-17 13:14:27,19.32,73.01,False,False,10000.0,100.0
2026-05-17 13:14:27,24.29,66.27,False,False,2001.62,0.0
2026-05-17 13:14:29,17.41,73.07,False,False,10000.0,100.0
2026-05-17 13:14:29,25.32,65.43,True,True,12531.95,100.0
2026-05-17 13:14:31,16.13,73.84,False,False,10000.0,100.0
2026-05-17 13:14:31,23.81,65.1,False,False,13139.19,100.0
2026-05-17 13:14:33,15.89,73.84,False,False,0.0,0.0
2026-05-17 13:14:33,23.61,63.59,False,False,3675.96,0.0
2026-05-17 13:14:35,14.21,74.38,False,False,0.0,0.0
2026-05-17 13:14:35,23.99,63.17,False,False,2884.77,0.0
2026-05-17 13:14:37,17.98,73.27,False,False,10000.0,100.0
2026-05-17 13:14:37,24.79,61.74,False,False,2884.89,0.0
2026-05-17 13:14:39,16.54,73.97,False,False,10000.0,100.0
2026-05-17 13:14:39,24.84,61.65,False,True,12881.48,100.0
2026-05-17 13:14:41,15.67,74.07,False,False,10000.0,100.0
2026-05-17 13:14:42,24.1,68.44,False,False,12845.87,100.0
2026-05-17 13:14:43,14.36,74.37,False,False,0.0,0.0
2026-05-17 13:14:44,24.6,66.75,False,False,2692.58,0.0
2026-05-17 13:14:46,14.09,74.42,False,False,0.0,0.0
2026-05-17 13:14:46,24.32,65.91,False,False,3150.32,0.0
2026-05-17 13:14:48,17.31,73.54,False,False,10000.0,100.0
2026-05-17 13:14:48,25.22,65.89,False,False,1147.71,0.0
2026-05-17 13:14:50,19.82,72.98,False,False,10000.0,100.0
2026-05-17 13:14:50,24.87,64.49,False,True,12124.74,100.0
2026-05-17 13:14:52,18.78,73.39,False,False,10000.0,100.0
2026-05-17 13:14:52,24.25,70.08,False,False,12468.14,100.0
2026-05-17 13:14:54,17.4,73.33,False,False,0.0,0.0
2026-05-17 13:14:54,24.26,68.72,False,False,2127.81,0.0
2026-05-17 13:14:56,16.51,74.21,False,False,0.0,0.0
2026-05-17 13:14:56,24.71,67.68,False,False,3090.42,0.0
2026-05-17 13:14:58,19.06,73.7,False,False,10000.0,100.0
2026-05-17 13:14:58,25.19,66.97,False,False,2329.2,0.0
2026-05-17 13:15:00,17.47,74.0,False,False,10000.0,100.0
2026-05-17 13:15:01,25.75,66.13,True,True,13869.39,100.0
2026-05-17 13:15:03,16.28,74.11,False,False,10000.0,100.0
2026-05-17 13:15:03,24.35,61.99,False,True,12065.68,100.0
2026-05-17 13:15:05,15.18,74.73,False,False,0.0,0.0
2026-05-17 13:15:05,23.09,69.38,False,False,2651.28,0.0
2026-05-17 13:15:07,14.47,75.46,False,False,0.0,0.0
2026-05-17 13:15:07,23.3,67.8,False,False,2834.15,0.0
2026-05-17 13:15:09,17.07,74.7,False,False,10000.0,100.0
2026-05-17 13:15:09,23.5,66.57,False,False,1264.56,0.0
2026-05-17 13:15:11,16.34,74.99,False,False,10000.0,100.0
2026-05-17 13:15:11,24.38,65.04,False,True,12019.17,100.0
2026-05-17 13:15:13,15.19,74.86,False,False,10000.0,100.0
2026-05-17 13:15:13,21.13,73.38,False,False,11337.67,100.0
2026-05-17 13:15:15,13.9,75.87,False,False,0.0,0.0
2026-05-17 13:15:15,20.28,73.65,False,False,11314.3,100.0
2026-05-17 13:15:17,13.51,75.35,False,False,0.0,0.0
2026-05-17 13:15:17,19.44,73.24,False,False,762.81,0.0
2026-05-17 13:15:19,18.3,74.11,False,False,1851.59,0.0
2026-05-17 13:15:19,16.06,74.76,False,False,10000.0,100.0
2026-05-17 13:15:22,18.99,73.67,False,False,10000.0,100.0
2026-05-17 13:15:22,18.37,73.42,False,False,11388.68,100.0
2026-05-17 13:15:24,17.29,73.34,False,False,11649.2,100.0
2026-05-17 13:15:24,17.15,74.59,False,False,10000.0,100.0
2026-05-17 13:15:26,16.68,73.38,False,False,11264.66,100.0
2026-05-17 13:15:26,16.66,74.34,False,False,0.0,0.0
2026-05-17 13:15:28,17.42,72.76,False,False,0.0,0.0
2026-05-17 13:15:28,21.49,64.94,False,False,14812.69,0.0
2026-05-17 13:15:30,21.21,71.13,False,False,10000.0,100.0
2026-05-17 13:15:30,25.06,57.33,False,False,11891.01,0.0
2026-05-17 13:15:32,28.04,51.24,True,True,12743.83,0.0

2026-05-17 13:15:34,21.67,70.31,False,False,10000.0,100.0
2026-05-17 13:15:34,37.68,17.6,True,True,10276.38,0.0
2026-05-17 13:15:36,38.02,24.92,True,True,10016.33,0.0
2026-05-17 13:15:36,20.98,70.52,False,False,0.0,0.0
2026-05-17 13:15:39,21.44,70.65,False,False,0.0,0.0
2026-05-17 13:15:39,37.53,26.36,True,True,12800.78,0.0
2026-05-17 13:15:41,38.48,28.04,True,True,13391.32,0.0

2026-05-17 13:15:43,19.54,75.73,False,False,10000.0,100.0
2026-05-17 13:15:43,37.8,27.55,True,True,11438.3,0.0
2026-05-17 13:15:45,19.79,75.45,False,False,10000.0,100.0
