2026-05-14 22:45:29 | Temp: 25.26°C | Hum: 59.61% | Vent: False | Riego: False
2026-05-15 10:04:29 | Temp: 25.89°C | Hum: 61.36% | Vent: False | Riego: False
2026-05-15 10:04:31 | Temp: 25.43°C | Hum: 59.5% | Vent: False | Riego: False
2026-05-15 10:04:31 | Temp: 25.92°C | Hum: 60.92% | Vent: False | Riego: False
2026-05-15 10:04:33 | Temp: 25.93°C | Hum: 59.75% | Vent: False | Riego: False
2026-05-15 10:04:33 | Temp: 26.02°C | Hum: 61.0% | Vent: False | Riego: False
2026-05-15 10:04:35 | Temp: 26.33°C | Hum: 59.39% | Vent: False | Riego: False
2026-05-15 10:04:35 | Temp: 25.64°C | Hum: 61.33% | Vent: False | Riego: False
2026-05-15 10:04:37 | Temp: 26.58°C | Hum: 59.42% | Vent: False | Riego: False
2026-05-15 10:04:37 | Temp: 25.36°C | Hum: 61.62% | Vent: False | Riego: False
2026-05-15 10:04:39 | Temp: 26.91°C | Hum: 59.33% | Vent: False | Riego: False
2026-05-15 10:04:39 | Temp: 25.1°C | Hum: 61.22% | Vent: False | Riego: False
2026-05-15 10:04:41 | Temp: 26.73°C | Hum: 58.91% | Vent: False | Riego: False
2026-05-15 10:04:41 | Temp: 25.6°C | Hum: 60.72% | Vent: False | Riego: False
2026-05-15 10:04:43 | Temp: 27.02°C | Hum: 58.73% | Vent: False | Riego: False
2026-05-15 10:04:43 | Temp: 25.63°C | Hum: 60.48% | Vent: False | Riego: False
2026-05-15 10:04:45 | Temp: 27.41°C | Hum: 59.01% | Vent: False | Riego: False
2026-05-15 10:04:45 | Temp: 25.42°C | Hum: 60.18% | Vent: False | Riego: False
2026-05-15 10:04:47 | Temp: 27.15°C | Hum: 58.52% | Vent: False | Riego: False
2026-05-15 10:04:47 | Temp: 25.82°C | Hum: 60.0% | Vent: False | Riego: False
2026-05-15 10:04:49 | Temp: 27.47°C | Hum: 58.38% | Vent: False | Riego: False
2026-05-15 10:04:49 | Temp: 25.49°C | Hum: 60.09% | Vent: False | Riego: False
2026-05-15 10:04:51 | Temp: 27.61°C | Hum: 58.68% | Vent: False | Riego: False
2026-05-15 10:04:51 | Temp: 25.89°C | Hum: 60.52% | Vent: False | Riego: False
2026-05-15 10:04:53 | Temp: 27.17°C | Hum: 58.87% | Vent: False | Riego: False
2026-05-15 10:04:53 | Temp: 26.35°C | Hum: 60.36% | Vent: False | Riego: False
2026-05-15 10:04:55 | Temp: 27.36°C | Hum: 59.22% | Vent: False | Riego: False
2026-05-15 10:04:55 | Temp: 25.91°C | Hum: 60.29% | Vent: False | Riego: False
2026-05-15 10:04:57 | Temp: 27.0°C | Hum: 59.01% | Vent: False | Riego: False
2026-05-15 10:04:57 | Temp: 25.78°C | Hum: 60.36% | Vent: False | Riego: False
2026-05-15 10:04:59 | Temp: 26.56°C | Hum: 59.4% | Vent: False | Riego: False
2026-05-15 10:04:59 | Temp: 26.18°C | Hum: 60.15% | Vent: False | Riego: False
2026-05-15 10:05:01 | Temp: 26.15°C | Hum: 59.11% | Vent: False | Riego: False
2026-05-15 10:05:01 | Temp: 25.79°C | Hum: 60.31% | Vent: False | Riego: False
2026-05-15 10:05:03 | Temp: 25.88°C | Hum: 59.34% | Vent: False | Riego: False
2026-05-15 10:05:03 | Temp: 25.34°C | Hum: 60.32% | Vent: False | Riego: False
2026-05-15 10:05:05 | Temp: 25.63°C | Hum: 59.45% | Vent: False | Riego: False
2026-05-15 10:05:05 | Temp: 25.07°C | Hum: 60.34% | Vent: False | Riego: False
2026-05-15 10:05:07 | Temp: 25.38°C | Hum: 59.28% | Vent: False | Riego: False
2026-05-15 10:05:07 | Temp: 24.77°C | Hum: 59.99% | Vent: False | Riego: False
2026-05-15 10:05:09 | Temp: 25.78°C | Hum: 59.64% | Vent: False | Riego: False
2026-05-15 10:05:09 | Temp: 24.61°C | Hum: 60.36% | Vent: False | Riego: False
2026-05-15 10:05:11 | Temp: 26.21°C | Hum: 59.26% | Vent: False | Riego: False
2026-05-15 10:05:11 | Temp: 24.73°C | Hum: 59.94% | Vent: False | Riego: False
2026-05-15 10:05:13 | Temp: 25.89°C | Hum: 58.81% | Vent: False | Riego: False
2026-05-15 10:05:13 | Temp: 24.23°C | Hum: 60.25% | Vent: False | Riego: False
2026-05-15 10:05:15 | Temp: 25.91°C | Hum: 58.65% | Vent: False | Riego: False
2026-05-15 10:05:15 | Temp: 24.28°C | Hum: 59.99% | Vent: False | Riego: False
2026-05-15 10:05:17 | Temp: 25.58°C | Hum: 58.38% | Vent: False | Riego: False
2026-05-15 10:05:17 | Temp: 24.09°C | Hum: 59.78% | Vent: False | Riego: False
2026-05-15 10:05:19 | Temp: 25.1°C | Hum: 58.75% | Vent: False | Riego: False
2026-05-15 10:05:19 | Temp: 23.9°C | Hum: 59.69% | Vent: False | Riego: False
2026-05-15 10:05:21 | Temp: 25.04°C | Hum: 58.62% | Vent: False | Riego: False
2026-05-15 10:05:21 | Temp: 23.97°C | Hum: 59.91% | Vent: False | Riego: False
2026-05-15 10:05:23 | Temp: 24.94°C | Hum: 58.6% | Vent: False | Riego: False
2026-05-15 10:05:23 | Temp: 23.54°C | Hum: 59.46% | Vent: False | Riego: False
2026-05-15 10:05:25 | Temp: 25.23°C | Hum: 58.82% | Vent: False | Riego: False
2026-05-15 10:05:25 | Temp: 23.18°C | Hum: 59.32% | Vent: False | Riego: False
2026-05-15 10:05:27 | Temp: 25.2°C | Hum: 59.06% | Vent: False | Riego: False
2026-05-15 10:05:27 | Temp: 22.96°C | Hum: 58.95% | Vent: False | Riego: False
2026-05-15 10:05:29 | Temp: 25.18°C | Hum: 58.6% | Vent: False | Riego: False
2026-05-15 10:05:29 | Temp: 22.61°C | Hum: 59.1% | Vent: False | Riego: False
2026-05-15 10:05:31 | Temp: 24.83°C | Hum: 58.14% | Vent: False | Riego: False
2026-05-15 10:05:31 | Temp: 22.25°C | Hum: 58.8% | Vent: False | Riego: False
2026-05-15 10:05:33 | Temp: 25.19°C | Hum: 58.47% | Vent: False | Riego: False
2026-05-15 10:05:33 | Temp: 22.15°C | Hum: 58.79% | Vent: False | Riego: False
2026-05-15 10:05:35 | Temp: 25.67°C | Hum: 58.17% | Vent: False | Riego: False
2026-05-15 10:05:35 | Temp: 21.78°C | Hum: 59.28% | Vent: False | Riego: False
2026-05-15 10:05:37 | Temp: 25.48°C | Hum: 57.83% | Vent: False | Riego: False
2026-05-15 10:05:37 | Temp: 22.21°C | Hum: 59.11% | Vent: False | Riego: False
2026-05-15 10:05:39 | Temp: 25.24°C | Hum: 57.53% | Vent: False | Riego: False
2026-05-15 10:05:39 | Temp: 22.69°C | Hum: 58.93% | Vent: False | Riego: False
2026-05-15 10:05:41 | Temp: 24.75°C | Hum: 57.24% | Vent: False | Riego: False
2026-05-15 10:05:41 | Temp: 22.6°C | Hum: 58.9% | Vent: False | Riego: False
2026-05-15 10:05:43 | Temp: 24.77°C | Hum: 57.67% | Vent: False | Riego: False
2026-05-15 10:05:43 | Temp: 22.8°C | Hum: 59.13% | Vent: False | Riego: False
2026-05-15 10:05:45 | Temp: 24.45°C | Hum: 57.72% | Vent: False | Riego: False
2026-05-15 10:05:45 | Temp: 23.16°C | Hum: 59.44% | Vent: False | Riego: False
2026-05-15 10:05:47 | Temp: 24.04°C | Hum: 57.69% | Vent: False | Riego: False
2026-05-15 10:05:47 | Temp: 23.0°C | Hum: 59.67% | Vent: False | Riego: False
2026-05-15 10:05:49 | Temp: 23.76°C | Hum: 57.87% | Vent: False | Riego: False
2026-05-15 10:05:49 | Temp: 22.66°C | Hum: 59.31% | Vent: False | Riego: False
2026-05-15 10:05:51 | Temp: 23.88°C | Hum: 58.1% | Vent: False | Riego: False
2026-05-15 10:05:51 | Temp: 22.31°C | Hum: 59.59% | Vent: False | Riego: False
2026-05-15 10:05:53 | Temp: 24.1°C | Hum: 58.33% | Vent: False | Riego: False
2026-05-15 10:05:53 | Temp: 22.42°C | Hum: 59.86% | Vent: False | Riego: False
2026-05-15 10:05:55 | Temp: 24.23°C | Hum: 58.26% | Vent: False | Riego: False
2026-05-15 10:05:55 | Temp: 21.96°C | Hum: 59.57% | Vent: False | Riego: False
2026-05-15 10:05:57 | Temp: 23.95°C | Hum: 58.74% | Vent: False | Riego: False
2026-05-15 10:05:57 | Temp: 22.06°C | Hum: 59.47% | Vent: False | Riego: False
2026-05-15 10:05:59 | Temp: 24.18°C | Hum: 58.52% | Vent: False | Riego: False
2026-05-15 10:05:59 | Temp: 21.76°C | Hum: 59.94% | Vent: False | Riego: False
2026-05-15 10:06:01 | Temp: 23.76°C | Hum: 58.61% | Vent: False | Riego: False
2026-05-15 10:06:01 | Temp: 21.34°C | Hum: 60.06% | Vent: False | Riego: False
2026-05-15 10:06:03 | Temp: 23.72°C | Hum: 58.39% | Vent: False | Riego: False
2026-05-15 10:06:03 | Temp: 21.64°C | Hum: 60.32% | Vent: False | Riego: False
2026-05-15 10:06:05 | Temp: 23.53°C | Hum: 58.63% | Vent: False | Riego: False
2026-05-15 10:06:05 | Temp: 21.95°C | Hum: 59.94% | Vent: False | Riego: False
2026-05-15 10:06:07 | Temp: 23.9°C | Hum: 58.89% | Vent: False | Riego: False
2026-05-15 10:06:07 | Temp: 22.18°C | Hum: 60.03% | Vent: False | Riego: False
2026-05-15 10:06:09 | Temp: 23.62°C | Hum: 58.53% | Vent: False | Riego: False
2026-05-15 10:06:09 | Temp: 22.12°C | Hum: 60.07% | Vent: False | Riego: False
2026-05-15 10:06:11 | Temp: 23.71°C | Hum: 58.5% | Vent: False | Riego: False
2026-05-15 10:06:11 | Temp: 21.82°C | Hum: 60.02% | Vent: False | Riego: False
2026-05-15 10:06:13 | Temp: 23.29°C | Hum: 58.54% | Vent: False | Riego: False
2026-05-15 10:06:13 | Temp: 21.81°C | Hum: 59.61% | Vent: False | Riego: False
2026-05-15 10:06:15 | Temp: 23.3°C | Hum: 58.6% | Vent: False | Riego: False
2026-05-15 10:06:15 | Temp: 21.75°C | Hum: 59.95% | Vent: False | Riego: False
2026-05-15 10:06:17 | Temp: 23.12°C | Hum: 58.79% | Vent: False | Riego: False
2026-05-15 10:06:17 | Temp: 22.07°C | Hum: 59.74% | Vent: False | Riego: False
2026-05-15 10:06:19 | Temp: 23.09°C | Hum: 58.89% | Vent: False | Riego: False
2026-05-15 10:06:19 | Temp: 22.27°C | Hum: 59.43% | Vent: False | Riego: False
2026-05-15 10:06:21 | Temp: 23.22°C | Hum: 59.19% | Vent: False | Riego: False
2026-05-15 10:06:21 | Temp: 22.56°C | Hum: 59.37% | Vent: False | Riego: False
2026-05-15 10:06:23 | Temp: 23.46°C | Hum: 58.79% | Vent: False | Riego: False
2026-05-15 10:06:23 | Temp: 22.11°C | Hum: 59.67% | Vent: False | Riego: False
2026-05-15 10:06:25 | Temp: 23.66°C | Hum: 59.01% | Vent: False | Riego: False
2026-05-15 10:06:25 | Temp: 21.88°C | Hum: 59.62% | Vent: False | Riego: False
2026-05-15 10:06:27 | Temp: 23.58°C | Hum: 58.9% | Vent: False | Riego: False
2026-05-15 10:06:27 | Temp: 21.82°C | Hum: 59.37% | Vent: False | Riego: False
2026-05-15 10:06:29 | Temp: 23.36°C | Hum: 58.76% | Vent: False | Riego: False
2026-05-15 10:06:29 | Temp: 21.67°C | Hum: 59.19% | Vent: False | Riego: False
2026-05-15 10:06:31 | Temp: 23.21°C | Hum: 58.67% | Vent: False | Riego: False
2026-05-15 10:06:31 | Temp: 21.57°C | Hum: 59.67% | Vent: False | Riego: False
2026-05-15 10:06:33 | Temp: 23.57°C | Hum: 58.76% | Vent: False | Riego: False
2026-05-15 10:06:33 | Temp: 21.91°C | Hum: 59.76% | Vent: False | Riego: False
2026-05-15 10:06:35 | Temp: 23.49°C | Hum: 58.72% | Vent: False | Riego: False
2026-05-15 10:06:35 | Temp: 21.86°C | Hum: 59.6% | Vent: False | Riego: False
2026-05-15 10:06:37 | Temp: 23.47°C | Hum: 58.3% | Vent: False | Riego: False
2026-05-15 10:06:37 | Temp: 21.62°C | Hum: 59.11% | Vent: False | Riego: False
2026-05-15 10:06:39 | Temp: 23.74°C | Hum: 57.84% | Vent: False | Riego: False
2026-05-15 10:06:39 | Temp: 21.94°C | Hum: 58.69% | Vent: False | Riego: False
2026-05-15 10:06:41 | Temp: 24.21°C | Hum: 58.18% | Vent: False | Riego: False
2026-05-15 10:06:41 | Temp: 22.08°C | Hum: 59.18% | Vent: False | Riego: False
2026-05-15 10:06:43 | Temp: 24.12°C | Hum: 58.07% | Vent: False | Riego: False
2026-05-15 10:06:43 | Temp: 21.73°C | Hum: 59.4% | Vent: False | Riego: False
2026-05-15 10:06:45 | Temp: 23.68°C | Hum: 57.95% | Vent: False | Riego: False
2026-05-15 10:06:45 | Temp: 22.1°C | Hum: 59.26% | Vent: False | Riego: False
2026-05-15 10:06:47 | Temp: 23.32°C | Hum: 58.12% | Vent: False | Riego: False
2026-05-15 10:06:47 | Temp: 21.93°C | Hum: 59.0% | Vent: False | Riego: False
2026-05-15 10:06:49 | Temp: 22.41°C | Hum: 58.84% | Vent: False | Riego: False
2026-05-15 10:06:51 | Temp: 23.44°C | Hum: 57.96% | Vent: False | Riego: False
2026-05-15 10:06:51 | Temp: 22.89°C | Hum: 59.13% | Vent: False | Riego: False
2026-05-15 10:06:53 | Temp: 23.73°C | Hum: 57.47% | Vent: False | Riego: False
2026-05-15 10:06:53 | Temp: 23.29°C | Hum: 59.3% | Vent: False | Riego: False
2026-05-15 10:06:55 | Temp: 23.23°C | Hum: 59.18% | Vent: False | Riego: False
2026-05-15 10:06:57 | Temp: 23.6°C | Hum: 56.71% | Vent: False | Riego: False
2026-05-15 10:06:57 | Temp: 23.41°C | Hum: 59.57% | Vent: False | Riego: False
2026-05-15 10:06:59 | Temp: 23.21°C | Hum: 56.91% | Vent: False | Riego: False
2026-05-15 10:06:59 | Temp: 22.94°C | Hum: 59.1% | Vent: False | Riego: False
2026-05-15 10:07:01 | Temp: 23.16°C | Hum: 56.83% | Vent: False | Riego: False
2026-05-15 10:07:01 | Temp: 22.89°C | Hum: 58.98% | Vent: False | Riego: False
2026-05-15 10:07:03 | Temp: 23.1°C | Hum: 56.99% | Vent: False | Riego: False
2026-05-15 10:07:03 | Temp: 23.18°C | Hum: 59.13% | Vent: False | Riego: False
2026-05-15 10:07:05 | Temp: 22.72°C | Hum: 58.69% | Vent: False | Riego: False
2026-05-15 10:07:07 | Temp: 22.92°C | Hum: 58.79% | Vent: False | Riego: False
2026-05-15 10:07:07 | Temp: 22.82°C | Hum: 57.02% | Vent: False | Riego: False
2026-05-15 10:07:09 | Temp: 22.94°C | Hum: 57.4% | Vent: False | Riego: False
2026-05-15 10:07:09 | Temp: 22.82°C | Hum: 58.54% | Vent: False | Riego: False
2026-05-15 10:07:11 | Temp: 22.48°C | Hum: 57.69% | Vent: False | Riego: False
2026-05-15 10:07:11 | Temp: 23.01°C | Hum: 58.84% | Vent: False | Riego: False
2026-05-15 10:07:13 | Temp: 22.44°C | Hum: 57.86% | Vent: False | Riego: False
2026-05-15 10:07:13 | Temp: 22.7°C | Hum: 58.41% | Vent: False | Riego: False
2026-05-15 10:07:15 | Temp: 22.52°C | Hum: 57.5% | Vent: False | Riego: False
2026-05-15 10:07:15 | Temp: 22.33°C | Hum: 58.15% | Vent: False | Riego: False
2026-05-15 10:07:17 | Temp: 22.96°C | Hum: 57.16% | Vent: False | Riego: False
2026-05-15 10:07:17 | Temp: 22.16°C | Hum: 57.98% | Vent: False | Riego: False
2026-05-15 10:07:19 | Temp: 22.22°C | Hum: 58.15% | Vent: False | Riego: False
2026-05-15 10:07:21 | Temp: 22.68°C | Hum: 57.63% | Vent: False | Riego: False
2026-05-15 10:07:21 | Temp: 22.43°C | Hum: 57.88% | Vent: False | Riego: False
2026-05-15 10:07:23 | Temp: 23.02°C | Hum: 57.24% | Vent: False | Riego: False
2026-05-15 10:07:23 | Temp: 22.92°C | Hum: 58.2% | Vent: False | Riego: False
2026-05-15 10:07:25 | Temp: 22.91°C | Hum: 56.79% | Vent: False | Riego: False
2026-05-15 10:07:25 | Temp: 23.26°C | Hum: 57.75% | Vent: False | Riego: False
2026-05-15 10:07:27 | Temp: 22.57°C | Hum: 56.55% | Vent: False | Riego: False
2026-05-15 10:07:27 | Temp: 22.86°C | Hum: 57.33% | Vent: False | Riego: False
2026-05-15 10:07:29 | Temp: 22.75°C | Hum: 57.8% | Vent: False | Riego: False

2026-05-15 10:07:31 | Temp: 23.3°C | Hum: 56.66% | Vent: False | Riego: False
2026-05-15 10:07:31 | Temp: 22.27°C | Hum: 58.25% | Vent: False | Riego: False
2026-05-15 10:07:33 | Temp: 22.95°C | Hum: 56.99% | Vent: False | Riego: False
2026-05-15 10:07:33 | Temp: 22.38°C | Hum: 58.7% | Vent: False | Riego: False
2026-05-15 10:07:35 | Temp: 23.21°C | Hum: 57.28% | Vent: False | Riego: False
2026-05-15 10:07:35 | Temp: 22.56°C | Hum: 58.43% | Vent: False | Riego: False
2026-05-15 10:07:37 | Temp: 23.02°C | Hum: 56.83% | Vent: False | Riego: False
2026-05-15 10:07:37 | Temp: 22.74°C | Hum: 58.57% | Vent: False | Riego: False
2026-05-15 10:07:39 | Temp: 22.53°C | Hum: 57.11% | Vent: False | Riego: False
2026-05-15 10:07:39 | Temp: 23.12°C | Hum: 58.22% | Vent: False | Riego: False
2026-05-15 10:07:41 | Temp: 22.08°C | Hum: 57.24% | Vent: False | Riego: False
2026-05-15 10:07:41 | Temp: 23.01°C | Hum: 57.9% | Vent: False | Riego: False
2026-05-15 10:07:43 | Temp: 21.88°C | Hum: 57.01% | Vent: False | Riego: False
2026-05-15 10:07:43 | Temp: 23.33°C | Hum: 58.02% | Vent: False | Riego: False
2026-05-15 10:07:45 | Temp: 21.62°C | Hum: 57.36% | Vent: False | Riego: False
2026-05-15 10:07:45 | Temp: 23.77°C | Hum: 58.35% | Vent: False | Riego: False
2026-05-15 10:07:47 | Temp: 21.63°C | Hum: 57.61% | Vent: False | Riego: False
2026-05-15 10:07:47 | Temp: 23.45°C | Hum: 58.63% | Vent: False | Riego: False
2026-05-15 10:07:49 | Temp: 21.81°C | Hum: 57.28% | Vent: False | Riego: False
2026-05-15 10:07:49 | Temp: 23.48°C | Hum: 59.13% | Vent: False | Riego: False
2026-05-15 10:07:51 | Temp: 21.96°C | Hum: 57.28% | Vent: False | Riego: False
2026-05-15 10:07:52 | Temp: 23.56°C | Hum: 59.48% | Vent: False | Riego: False
2026-05-15 10:07:53 | Temp: 21.77°C | Hum: 57.59% | Vent: False | Riego: False
2026-05-15 10:07:54 | Temp: 23.61°C | Hum: 59.31% | Vent: False | Riego: False
2026-05-15 10:07:55 | Temp: 21.96°C | Hum: 57.13% | Vent: False | Riego: False
2026-05-15 10:07:56 | Temp: 23.49°C | Hum: 59.76% | Vent: False | Riego: False
2026-05-15 10:07:57 | Temp: 22.25°C | Hum: 56.71% | Vent: False | Riego: False
2026-05-15 10:07:58 | Temp: 23.88°C | Hum: 60.14% | Vent: False | Riego: False
2026-05-15 10:08:00 | Temp: 22.62°C | Hum: 56.77% | Vent: False | Riego: False
2026-05-15 10:08:00 | Temp: 24.11°C | Hum: 60.2% | Vent: False | Riego: False
2026-05-15 10:08:02 | Temp: 22.16°C | Hum: 56.66% | Vent: False | Riego: False
2026-05-15 10:08:02 | Temp: 24.57°C | Hum: 60.51% | Vent: False | Riego: False
2026-05-15 10:08:04 | Temp: 22.55°C | Hum: 56.47% | Vent: False | Riego: False
2026-05-15 10:08:04 | Temp: 24.63°C | Hum: 60.69% | Vent: False | Riego: False
2026-05-15 10:08:06 | Temp: 22.59°C | Hum: 56.06% | Vent: False | Riego: False
2026-05-15 10:08:06 | Temp: 24.88°C | Hum: 60.86% | Vent: False | Riego: False
2026-05-15 10:08:08 | Temp: 22.67°C | Hum: 55.6% | Vent: False | Riego: False
2026-05-15 10:08:08 | Temp: 24.91°C | Hum: 61.21% | Vent: False | Riego: False
2026-05-15 10:08:10 | Temp: 22.58°C | Hum: 55.71% | Vent: False | Riego: False
2026-05-15 10:08:12 | Temp: 22.42°C | Hum: 56.21% | Vent: False | Riego: False
2026-05-15 10:08:12 | Temp: 24.85°C | Hum: 61.51% | Vent: False | Riego: False
2026-05-15 10:08:14 | Temp: 22.78°C | Hum: 55.86% | Vent: False | Riego: False
2026-05-15 10:08:14 | Temp: 24.74°C | Hum: 61.76% | Vent: False | Riego: False
2026-05-15 10:08:16 | Temp: 22.9°C | Hum: 55.44% | Vent: False | Riego: False

2026-05-15 10:08:18 | Temp: 22.64°C | Hum: 55.86% | Vent: False | Riego: False
2026-05-15 10:08:20 | Temp: 24.21°C | Hum: 62.01% | Vent: False | Riego: False
2026-05-15 10:08:22 | Temp: 23.3°C | Hum: 55.35% | Vent: False | Riego: False

2026-05-15 10:08:24 | Temp: 22.86°C | Hum: 55.66% | Vent: False | Riego: False
2026-05-15 10:08:24 | Temp: 24.37°C | Hum: 61.41% | Vent: False | Riego: False
2026-05-15 10:08:26 | Temp: 22.6°C | Hum: 55.62% | Vent: False | Riego: False
2026-05-15 10:08:26 | Temp: 24.87°C | Hum: 61.17% | Vent: False | Riego: False
2026-05-15 10:08:28 | Temp: 24.39°C | Hum: 61.0% | Vent: False | Riego: False
2026-05-15 10:08:28 | Temp: 22.17°C | Hum: 55.61% | Vent: False | Riego: False
2026-05-15 10:08:30 | Temp: 24.19°C | Hum: 60.92% | Vent: False | Riego: False
2026-05-15 10:08:32 | Temp: 24.19°C | Hum: 60.69% | Vent: False | Riego: False
2026-05-15 10:08:32 | Temp: 21.77°C | Hum: 55.64% | Vent: False | Riego: False
2026-05-15 10:08:34 | Temp: 24.17°C | Hum: 60.8% | Vent: False | Riego: False
2026-05-15 10:08:34 | Temp: 21.85°C | Hum: 55.38% | Vent: False | Riego: False
2026-05-15 10:08:36 | Temp: 21.88°C | Hum: 55.68% | Vent: False | Riego: False
2026-05-15 10:08:36 | Temp: 24.32°C | Hum: 60.85% | Vent: False | Riego: False
2026-05-15 10:08:38 | Temp: 24.37°C | Hum: 60.48% | Vent: False | Riego: False
2026-05-15 10:08:40 | Temp: 21.4°C | Hum: 55.57% | Vent: False | Riego: False

2026-05-15 10:08:42 | Temp: 21.31°C | Hum: 55.12% | Vent: False | Riego: False
2026-05-15 10:08:42 | Temp: 24.18°C | Hum: 60.19% | Vent: False | Riego: False
2026-05-15 10:08:44 | Temp: 23.98°C | Hum: 60.56% | Vent: False | Riego: False
2026-05-15 10:08:44 | Temp: 21.17°C | Hum: 55.15% | Vent: False | Riego: False
2026-05-15 10:08:46 | Temp: 24.02°C | Hum: 60.8% | Vent: False | Riego: False
2026-05-15 10:08:46 | Temp: 20.97°C | Hum: 55.09% | Vent: False | Riego: False
2026-05-15 10:08:48 | Temp: 21.44°C | Hum: 55.27% | Vent: False | Riego: False
2026-05-15 10:08:50 | Temp: 21.41°C | Hum: 55.73% | Vent: False | Riego: False
2026-05-15 10:08:52 | Temp: 21.53°C | Hum: 56.13% | Vent: False | Riego: False
2026-05-15 10:08:54 | Temp: 21.62°C | Hum: 55.86% | Vent: False | Riego: False
2026-05-15 10:08:56 | Temp: 21.33°C | Hum: 56.34% | Vent: False | Riego: False
2026-05-15 10:08:58 | Temp: 21.72°C | Hum: 56.79% | Vent: False | Riego: False
2026-05-15 10:09:00 | Temp: 21.41°C | Hum: 56.56% | Vent: False | Riego: False
2026-05-15 10:09:02 | Temp: 21.3°C | Hum: 56.37% | Vent: False | Riego: False
2026-05-15 10:09:04 | Temp: 21.73°C | Hum: 55.98% | Vent: False | Riego: False
2026-05-15 10:09:06 | Temp: 21.86°C | Hum: 56.28% | Vent: False | Riego: False
2026-05-15 10:09:08 | Temp: 21.61°C | Hum: 56.06% | Vent: False | Riego: False
2026-05-15 10:09:10 | Temp: 21.22°C | Hum: 56.41% | Vent: False | Riego: False
2026-05-15 10:09:12 | Temp: 21.49°C | Hum: 56.41% | Vent: False | Riego: False
2026-05-15 10:09:14 | Temp: 21.07°C | Hum: 56.75% | Vent: False | Riego: False
2026-05-15 10:09:16 | Temp: 21.33°C | Hum: 56.67% | Vent: False | Riego: False
2026-05-15 10:09:18 | Temp: 21.51°C | Hum: 56.26% | Vent: False | Riego: False
2026-05-15 10:09:20 | Temp: 21.08°C | Hum: 56.56% | Vent: False | Riego: False
2026-05-15 10:09:22 | Temp: 21.45°C | Hum: 56.13% | Vent: False | Riego: False
2026-05-15 10:09:24 | Temp: 21.77°C | Hum: 55.88% | Vent: False | Riego: False
2026-05-15 10:09:26 | Temp: 22.1°C | Hum: 56.17% | Vent: False | Riego: False
2026-05-15 10:09:28 | Temp: 22.23°C | Hum: 56.23% | Vent: False | Riego: False
2026-05-15 10:09:30 | Temp: 21.95°C | Hum: 56.08% | Vent: False | Riego: False
2026-05-15 10:09:32 | Temp: 21.74°C | Hum: 56.35% | Vent: False | Riego: False
2026-05-15 10:09:34 | Temp: 21.34°C | Hum: 56.2% | Vent: False | Riego: False
2026-05-15 10:09:36 | Temp: 21.83°C | Hum: 56.36% | Vent: False | Riego: False
2026-05-15 10:09:38 | Temp: 21.51°C | Hum: 56.07% | Vent: False | Riego: False
2026-05-15 10:09:40 | Temp: 21.86°C | Hum: 56.38% | Vent: False | Riego: False
2026-05-15 10:09:42 | Temp: 21.63°C | Hum: 56.02% | Vent: False | Riego: False
2026-05-15 10:09:44 | Temp: 22.0°C | Hum: 56.52% | Vent: False | Riego: False
2026-05-15 10:09:46 | Temp: 22.46°C | Hum: 56.64% | Vent: False | Riego: False
2026-05-15 10:09:48 | Temp: 22.02°C | Hum: 56.89% | Vent: False | Riego: False
2026-05-15 10:09:50 | Temp: 21.64°C | Hum: 56.63% | Vent: False | Riego: False
2026-05-15 10:09:52 | Temp: 21.82°C | Hum: 56.72% | Vent: False | Riego: False
2026-05-15 10:09:54 | Temp: 21.36°C | Hum: 56.62% | Vent: False | Riego: False
2026-05-15 10:09:56 | Temp: 20.99°C | Hum: 56.26% | Vent: False | Riego: False
2026-05-15 10:09:58 | Temp: 21.43°C | Hum: 56.08% | Vent: False | Riego: False
2026-05-15 10:10:00 | Temp: 21.48°C | Hum: 55.81% | Vent: False | Riego: False
2026-05-15 10:10:02 | Temp: 21.08°C | Hum: 56.12% | Vent: False | Riego: False
2026-05-15 10:10:04 | Temp: 21.05°C | Hum: 56.08% | Vent: False | Riego: False
2026-05-15 10:10:06 | Temp: 20.88°C | Hum: 56.08% | Vent: False | Riego: False
2026-05-15 10:10:08 | Temp: 20.43°C | Hum: 56.36% | Vent: False | Riego: False
2026-05-15 10:10:10 | Temp: 20.9°C | Hum: 56.74% | Vent: False | Riego: False
2026-05-15 10:10:12 | Temp: 21.23°C | Hum: 56.66% | Vent: False | Riego: False
2026-05-15 10:10:14 | Temp: 21.13°C | Hum: 56.65% | Vent: False | Riego: False
2026-05-15 10:10:16 | Temp: 21.15°C | Hum: 56.42% | Vent: False | Riego: False
2026-05-15 10:10:18 | Temp: 21.6°C | Hum: 56.03% | Vent: False | Riego: False
2026-05-15 10:10:20 | Temp: 21.38°C | Hum: 56.04% | Vent: False | Riego: False
2026-05-15 10:10:22 | Temp: 21.16°C | Hum: 55.6% | Vent: False | Riego: False
2026-05-15 10:10:24 | Temp: 21.46°C | Hum: 56.04% | Vent: False | Riego: False
2026-05-15 10:10:26 | Temp: 21.68°C | Hum: 56.43% | Vent: False | Riego: False
2026-05-15 10:10:28 | Temp: 21.86°C | Hum: 56.54% | Vent: False | Riego: False
2026-05-15 10:10:30 | Temp: 22.06°C | Hum: 56.92% | Vent: False | Riego: False
